video_id,title,url,view_count,genre,country
XEA4VmUTCEc,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=XEA4VmUTCEc,1679,funk,Unknown
RH0nHpCucyQ,STREET SOUNDS  FUNK SOUL BOOGIE RARE GROOVE LONDON PIRATE RADIO HORIZON SOLAR JFM LWR STREETSOUNDS,https://www.youtube.com/watch?v=RH0nHpCucyQ,7567,funk,Unknown
4ZkkfBwDVVs,BRITISH JAZZ FUNK LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S SOUL PIRATE BOOGIE RARE GROOVE,https://www.youtube.com/watch?v=4ZkkfBwDVVs,26429,funk,Unknown
V9xxIjuPrr8,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=V9xxIjuPrr8,3071,funk,Unknown
1-J--oiL4Rg,"GROOVE QUEEN - Late Night Funk 83 - Funk Frequency (Funk Soul, 1980s Soul Groove, Funk, R&B)",https://www.youtube.com/watch?v=1-J--oiL4Rg,12034,soul,Unknown
UQRtxpS2pz4,"Players - ""After Hours"" | Super Rare Groove...!  | UK Jazz/Funk 1981",https://www.youtube.com/watch?v=UQRtxpS2pz4,70,funk,Unknown
cjSmMOLgQQo,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=cjSmMOLgQQo,1256,funk,Unknown
I0BaUY_PwTw,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=I0BaUY_PwTw,1766,funk,Unknown
z96cGwe0umo,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=z96cGwe0umo,1028,funk,Unknown
0168wd10QJ0,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=0168wd10QJ0,906,funk,Unknown
yFQjd83DKbQ,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=yFQjd83DKbQ,2809,funk,Unknown
9BW8KIJhKZY,SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S RARE GROOVE,https://www.youtube.com/watch?v=9BW8KIJhKZY,1793,funk,Unknown
KIbl4N5GClM,STREET SOUNDS FUNK SOUL BOOGIE RARE GROOVE LONDON PIRATE RADIO HORIZON SOLAR JFM LWR STREETSOUNDS,https://www.youtube.com/watch?v=KIbl4N5GClM,13424,funk,Unknown
mn5ZsS6hBuI,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=mn5ZsS6hBuI,3985,funk,Unknown
5baYdnb5f0Y,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=5baYdnb5f0Y,3855,funk,Unknown
GDc1iO7Tre8,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=GDc1iO7Tre8,1483,funk,Unknown
K13ANDFcu0w,"RISE WITH ME - Funk Frequency (Funk Soul, 1980's Soul Groove, Funk)",https://www.youtube.com/watch?v=K13ANDFcu0w,9832,soul,Unknown
gWGPx3w5CUc,STREET SOUNDS FUNK SOUL BOOGIE RARE GROOVE LONDON PIRATE RADIO HORIZON SOLAR JFM LWR STREETSOUNDS,https://www.youtube.com/watch?v=gWGPx3w5CUc,16287,funk,Unknown
8fX1gkw52iM,SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S RARE GROOVE,https://www.youtube.com/watch?v=8fX1gkw52iM,3400,funk,Unknown
glQy6W_8Nts,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=glQy6W_8Nts,5481,funk,Unknown
9NDm4vTkt2c,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=9NDm4vTkt2c,4881,funk,Unknown
NGOxeqXrxP8,STREET SOUNDS FUNK SOUL BOOGIE RARE GROOVE LONDON PIRATE RADIO HORIZON SOLAR JFM LWR STREETSOUNDS,https://www.youtube.com/watch?v=NGOxeqXrxP8,1696,funk,Unknown
xUUfT0B8PFI,STREET SOUNDS FUNK SOUL BOOGIE RARE GROOVE LONDON PIRATE RADIO HORIZON SOLAR JFM LWR STREETSOUNDS,https://www.youtube.com/watch?v=xUUfT0B8PFI,2304,funk,Unknown
cWRJqGbRzro,SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S SOUL PIRATE FUNK BOOGIE RARE GROOVE,https://www.youtube.com/watch?v=cWRJqGbRzro,8136,funk,Unknown
Uq5okGPbxok,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=Uq5okGPbxok,2151,funk,Unknown
C5M1no-9aWU,SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S RARE GROOVE,https://www.youtube.com/watch?v=C5M1no-9aWU,2379,funk,Unknown
51XgEzX_85I,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=51XgEzX_85I,3593,funk,Unknown
YBNTd6IhiVQ,RARE GROOVE SOUL FUNK BOOGIE LONDON PIRATE RADIO HORIZON JFM LWR 92.5 1980'S,https://www.youtube.com/watch?v=YBNTd6IhiVQ,935,funk,Unknown
Nm9d6ayo66Y,STREET SOUNDS FUNK SOUL BOOGIE RARE GROOVE LONDON PIRATE RADIO HORIZON SOLAR JFM LWR STREETSOUNDS,https://www.youtube.com/watch?v=Nm9d6ayo66Y,12015,funk,Unknown
Tjb5yN1d9zQ,Gafil Gezme Şaşkın  - Psychedelic Anatolian Rock | 1970s Anatolian Soul,https://www.youtube.com/watch?v=Tjb5yN1d9zQ,1977,rock,Unknown
9yB9e04DLhY,Go Underground,https://www.youtube.com/watch?v=9yB9e04DLhY,28004,unknown,Unknown
q7ClWF8nZPA,"Houston Person-""Underground Soul""",https://www.youtube.com/watch?v=q7ClWF8nZPA,9380,soul,Unknown
izqTAoHYsMs,The Unity Groove - Starfield Underground Music - 70's Funk / Soul,https://www.youtube.com/watch?v=izqTAoHYsMs,49,soul,Unknown
rU-0zJfk7q4,"[Chop & Flip #003] 1970s Japan ""Bittersweet"" R&B-Soul // MPC Underground Boom Bap",https://www.youtube.com/watch?v=rU-0zJfk7q4,22,soul,Unknown
STUxWkRD2u8,"[Chop & Flip #002] 1970s Lebanon ""Beirut"" Studio Soul // MPC Underground Boom Bap",https://www.youtube.com/watch?v=STUxWkRD2u8,38,soul,Unknown
A_exgaublGY,Salome Bey - Underground Railroad Station (Arthur Schaller),https://www.youtube.com/watch?v=A_exgaublGY,142,unknown,Unknown
6zCwK8me7VI,The Showcasemen - Memphis Underground [1970s Jazz Rock Lounge],https://www.youtube.com/watch?v=6zCwK8me7VI,929,jazz,Unknown
33pn-fHhVfE,Guitarist Reaction- Esther Phillips: Tangle In Your Lifeline: Underground Exploration of 70's Soul,https://www.youtube.com/watch?v=33pn-fHhVfE,37,soul,Unknown
gZefXg2e58E,STREETS OF ECHO ( UNDERGROUND),https://www.youtube.com/watch?v=gZefXg2e58E,1127,unknown,Unknown
h0DfHS7UwJc,Underground (2019 Remaster),https://www.youtube.com/watch?v=h0DfHS7UwJc,7919,unknown,Unknown
9-MM6ti9Lvo,"(FREE) SOUL SAMPLE PACK - ""Echoes Of Soul Vol. 3"" | 70s, 80s, 90s Soul Loop Kit [STEMS INCLUDED]",https://www.youtube.com/watch?v=9-MM6ti9Lvo,12781,soul,Unknown
08_7V-NqIqc,"CURTIS MAYFIELD -""Underground""   FUNK/SOUL   ファンク/ソウル(vinyl record)",https://www.youtube.com/watch?v=08_7V-NqIqc,80,soul,Unknown
WPO3ulPL2nw,Funk Underground - AI Music to play with Starfield - 70's Funk Soul,https://www.youtube.com/watch?v=WPO3ulPL2nw,106,soul,Unknown
6_L3-NxgXR0,Glenn Underground Feat. Jackie Green - Moving (70's Vibe Mix),https://www.youtube.com/watch?v=6_L3-NxgXR0,8002,unknown,Unknown
6ZJMricErwE,The Spirit Of Atlanta - Down Underground ℗ 1973,https://www.youtube.com/watch?v=6ZJMricErwE,1039,unknown,Unknown
SDCeO2jYORA,CURTIS MAYFIELD  Underground,https://www.youtube.com/watch?v=SDCeO2jYORA,13105,funk,Unknown
B_msyMjnbZo,Rani Mera Hena ou Merra Lhih – 1970s Jazz Soul,https://www.youtube.com/watch?v=B_msyMjnbZo,959,soul,Unknown
126LUmAOsKQ,Soul Underground Soul,https://www.youtube.com/watch?v=126LUmAOsKQ,93,soul,Unknown
tUY82-slruw,Glenn Underground - GU's 70's Trip,https://www.youtube.com/watch?v=tUY82-slruw,2371,unknown,Unknown
HEG_DGsQ_Aw,LIGHT OF DARKNESS -  SOUL  FRANCISCO -  SCOTTISH / GERMAN UNDERGROUND  - 1971,https://www.youtube.com/watch?v=HEG_DGsQ_Aw,114,soul,Unknown
5R5s25znwhc,Latin Soul Brothas | Afroricaness (Glenn Underground's Black Dynamite Rerub),https://www.youtube.com/watch?v=5R5s25znwhc,1026,soul,Unknown
dwMbHEGnwKo,CINDERELLA -  CARLT -  DANISH UNDERGROUND  - 1970,https://www.youtube.com/watch?v=dwMbHEGnwKo,104,unknown,Unknown
Va2HKeKCa6o,RARE EARTH  -  BIG JOHN IS MY NAME -  U. S.  UNDERGROUND  - 1973,https://www.youtube.com/watch?v=Va2HKeKCa6o,262,unknown,Unknown
kEwomtPRUtg,STRAY -  YESTERDAY PROMISE -  U .K.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=kEwomtPRUtg,304,unknown,Unknown
0Svk5bhFo28,Underground Soul Club Promo,https://www.youtube.com/watch?v=0Svk5bhFo28,170,soul,Unknown
yx1L96YQah8,HAWKWIND -  HURRY ON SUNDWOWN  - U. K.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=yx1L96YQah8,186,unknown,Unknown
hi-uH8cCCgw,New York Underground Funk Band - Strugglin - The Preservation Project PP001 2016,https://www.youtube.com/watch?v=hi-uH8cCCgw,3518,funk,Unknown
gi4Syx4aTMQ,SAMURAI -  MANDALAY  - JAPANESE   UNDERGROUND -  1970,https://www.youtube.com/watch?v=gi4Syx4aTMQ,371,unknown,Unknown
KxTmmuD9IvY,TRAPEZE  -  MEDUSA -  U. K.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=KxTmmuD9IvY,142,unknown,Unknown
DiQ6Vonqzwo,"THE UNDERGROUND SUNSHINE | DON'T SHUT ME OUT | TAKE ME, BREAK ME | 1969 BUBBLEGUM PSYCH ROCK | 4K",https://www.youtube.com/watch?v=DiQ6Vonqzwo,45,rock,Unknown
V-WBJ8I1gPQ,East Of Underground - Smiling Faces,https://www.youtube.com/watch?v=V-WBJ8I1gPQ,1387,unknown,Unknown
_b0E5F_J-Wg,"La música ""underground"" de los 60s y 70s",https://www.youtube.com/watch?v=_b0E5F_J-Wg,233,unknown,Unknown
W4Lzw1ZiLXw,Soul Underground memories,https://www.youtube.com/watch?v=W4Lzw1ZiLXw,370,soul,Unknown
rBwohQ_rpEE,Guitarist Reaction- Leo Oskar: Haunted House- Exploration of Underground Soul In the 70's: Rare Gem!,https://www.youtube.com/watch?v=rBwohQ_rpEE,105,soul,Unknown
tbgzF3Teuas,ABSTRACT TRUTH -  COMING HOME BABY -  SOUTH AFRICA UNDERGROUND -  1970,https://www.youtube.com/watch?v=tbgzF3Teuas,78,unknown,Unknown
WQokWvFjFOg,"""Soul Vibes"" Underground Boom Bap Type Beat | Old School Hip Hop Instrumental | Beats zum Rappen",https://www.youtube.com/watch?v=WQokWvFjFOg,157,hiphop,Unknown
CpZXO3QfFMU,THE RARE EARTH  - (I KNOW ) I'M LOSING YOU   -  U. S.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=CpZXO3QfFMU,120,unknown,Unknown
2OubtMLqF3w,𝐻𝑒𝑝𝑡𝑜𝑛𝑒𝑠 & 𝑆𝑜𝑢𝑛𝑑 𝐷𝑖𝑚𝑒𝑛𝑡𝑖𝑜𝑛 - 𝑀𝑒𝑠𝑠𝑎𝑔𝑒 𝑓𝑟𝑜𝑚 𝑎 𝑏𝑙𝑎𝑐𝑘 𝑚𝑎𝑛 + 𝐽𝑎𝑚𝑎𝑖𝑐𝑎 𝑢𝑛𝑑𝑒𝑟𝑔𝑟𝑜𝑢𝑛𝑑,https://www.youtube.com/watch?v=2OubtMLqF3w,52,unknown,Unknown
A4HGrX7dBR8,Underground Sermon,https://www.youtube.com/watch?v=A4HGrX7dBR8,39,jazz,Unknown
1e3JSP9O0m4,LIQUID SMOKE -  LET ME DOWN EASY /  HARD TO HANDLE  - U. S . UNDERGROUND  - 1969,https://www.youtube.com/watch?v=1e3JSP9O0m4,393,unknown,Unknown
F7WLvgNt5Dc,AC Soul Symphony - Soul Underground,https://www.youtube.com/watch?v=F7WLvgNt5Dc,13101,soul,Unknown
v6zz5_ssrUg,The Velvet Underground - Beginning To See The Light,https://www.youtube.com/watch?v=v6zz5_ssrUg,11,unknown,Unknown
sW3LYP5pp30,Cartouche - Feel The Groove (Underground Remix)(1990),https://www.youtube.com/watch?v=sW3LYP5pp30,17,unknown,Unknown
qmivA1KMjhQ,New Soul Underground   Big Duke    a,https://www.youtube.com/watch?v=qmivA1KMjhQ,1046,soul,Unknown
HCulr851iWs,C. C. S. -   WHOLE LOTTA LOVE / WAITING SONG - U.K.  UNDERGROUND -  1970,https://www.youtube.com/watch?v=HCulr851iWs,334,unknown,Unknown
6HPwnRnijgM,ACCOLADE - NATURE BOY - U.K. UNDERGROUND - 1970,https://www.youtube.com/watch?v=6HPwnRnijgM,153,unknown,Unknown
VJrK5R_ELxs,deep soul underground,https://www.youtube.com/watch?v=VJrK5R_ELxs,112,soul,Unknown
g7Jo3FN-2y4,PETER BARDENS  -  DON'T GOOF WITH THE SPOOK -  U. K.  UNDERGROUND   1970,https://www.youtube.com/watch?v=g7Jo3FN-2y4,152,unknown,Unknown
_-7YQXktAOo,EDGAR BROUGHTON BAND -  PSYCHOPATH  -  U .K.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=_-7YQXktAOo,174,unknown,Unknown
Cl6KTgxFUSs,FAMILY UNDERGROUND - I Don't Know Why - 197?(2006 HOLLYGROVE Records),https://www.youtube.com/watch?v=Cl6KTgxFUSs,51,unknown,Unknown
RhODWtLRtVw,AGGROSLANG - Aggressive 70s underground (Beat),https://www.youtube.com/watch?v=RhODWtLRtVw,120,unknown,Unknown
W_4SGazYaE0,"Underground Sunshine - Birthday (Single, Vinyl, 7 Inch, 45 RPM, Germany)",https://www.youtube.com/watch?v=W_4SGazYaE0,74,unknown,Unknown
qj9bCKGf6dM,EDGAR BROUGHTON BAND -  WHAT IS A WOMAN FOR -  U. K.  UNDERGROUND - 1971,https://www.youtube.com/watch?v=qj9bCKGf6dM,225,unknown,Unknown
S7iXc7Y9ebc,THE GHOST -  TIME IS MY ENEMY -  U. K.  UNDERGROUND  -  1970,https://www.youtube.com/watch?v=S7iXc7Y9ebc,116,unknown,Unknown
ggJ6VodlYJg,STONE THE CROWS  - LOVE '74 -  U. K.  UNDERGROUND - 1970,https://www.youtube.com/watch?v=ggJ6VodlYJg,191,unknown,Unknown
F3TyeQyW6N8,THE WIZARDS FROM KANSAS  - HIGH FLYING BIRD -  U. S.  UNDERGROUND - 1970,https://www.youtube.com/watch?v=F3TyeQyW6N8,222,unknown,Unknown
qVOZKlGUN3w,Curtis Mayfield – Underground (Demo Version) (Slowed Down),https://www.youtube.com/watch?v=qVOZKlGUN3w,405,unknown,Unknown
GTb_yr5ueu4,Curtis Mayfield - Underground ( Buddah ).,https://www.youtube.com/watch?v=GTb_yr5ueu4,70,unknown,Unknown
Uc0-A6R-XLY,"ROOTZ UNDERGROUND ""Soul Shakedown Party"" - acoustic @ the MoBoogie Loft",https://www.youtube.com/watch?v=Uc0-A6R-XLY,28385,soul,Unknown
4KwKAeKmZHk,RED DIRT -  MEMORIES  /  DEATH LETTER -   U. K.  UNDERGROUND -  1970,https://www.youtube.com/watch?v=4KwKAeKmZHk,108,unknown,Unknown
oDP2UjITXe0,Soviet Hippies & 70s Psychedelic Underground,https://www.youtube.com/watch?v=oDP2UjITXe0,1237,rock,Unknown
V6QTITj_NnI,PETER BARDENS -  HOMAGE TO THE GOD OF THE LIGHT -  U. K.  UNDERGROUND - 1970,https://www.youtube.com/watch?v=V6QTITj_NnI,437,unknown,Unknown
E33Rezdstw0,PALADIN - BAD TIMES / FILL UP YOUR HEART - U.K. UNDERGROUND - 1971,https://www.youtube.com/watch?v=E33Rezdstw0,139,unknown,Unknown
wMpDotPlwpI,"Backbeat Underground - ""Sugaree"" | Color Red Music",https://www.youtube.com/watch?v=wMpDotPlwpI,447,unknown,Unknown
aT4wAFtYXN8,KENNELMUS  - MOTHER OF MY CHILDREN /DANCING  DORIS  - U. S.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=aT4wAFtYXN8,70,unknown,Unknown
aLwevuUc5Qo,EAST OF EDEN -   GUM ARABIC -  U. K.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=aLwevuUc5Qo,85,unknown,Unknown
50QeHFE9yAY,MONUMENT -  GIVE ME LIFE  -  U.K. UNDERGROUND -1971,https://www.youtube.com/watch?v=50QeHFE9yAY,87,unknown,Unknown
ow0WRasKVII,THE UNDERGROUND SET-The Underground Set-07-Underground In Blue-{1970},https://www.youtube.com/watch?v=ow0WRasKVII,290,unknown,Unknown
Gd4pd34Co1w,Guitarist Reaction- Womack & Womack: Love Wars- Exploration into Underground Soul of the 70's,https://www.youtube.com/watch?v=Gd4pd34Co1w,38,soul,Unknown
I6Yi4cdp0IA,QUICKSILVER MESSENGER SERVICE -  COBRA/  FREEWAY FLYER -  U. S.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=I6Yi4cdp0IA,193,unknown,Unknown
tPDuu76wlj4,BEAD GAME   -  SLIPPING  -  U. S.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=tPDuu76wlj4,51,unknown,Unknown
pW5E9a0Syhk,CRESSIDA -   THE ONLY EARTHMAN IN TOWN/ SUMMER OF '69   - U. K.  UNDERGROUND -  1970,https://www.youtube.com/watch?v=pW5E9a0Syhk,132,unknown,Unknown
zufxajdi2To,GLASS HARP -  CHILDREN'S FANTASY -  U. S.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=zufxajdi2To,125,unknown,Unknown
VKrcH9LL-XU,MIKE SOFTLEY    - TIME MACHINE -  U. K.  UNDERGROUND - 1970,https://www.youtube.com/watch?v=VKrcH9LL-XU,196,unknown,Unknown
8HYD4pVzxNI,Cafe Soul Feb 2013 - The Underground,https://www.youtube.com/watch?v=8HYD4pVzxNI,165,soul,Unknown
nfSsmSgvC4I,THE WIZARDS FROM KANSAS  -  SHE RIDES WITH WITCHES / CODINE -   U. S.  UNDERGROUND -  1970,https://www.youtube.com/watch?v=nfSsmSgvC4I,109,unknown,Unknown
xZCxTEvM4zg,THE GREATEST SHOW ON EARTH  -   LOVE MAGNET  -  U .K.  UNDERGROUND -  1970,https://www.youtube.com/watch?v=xZCxTEvM4zg,76,unknown,Unknown
bnt4GRsWY6Q,Rhino High Fidelity Is Doing 1970: Velvet Underground Loaded & The Stooges Fun House,https://www.youtube.com/watch?v=bnt4GRsWY6Q,4415,unknown,Unknown
cVDN5jxHeU8,HAIR  - DREAM SONG - DANISH UNDERGROUND - 1970,https://www.youtube.com/watch?v=cVDN5jxHeU8,90,unknown,Unknown
2pryw6dyLao,base boom bap 70s instrumental rap uso libre underground 🌓,https://www.youtube.com/watch?v=2pryw6dyLao,148,hiphop,Unknown
PBIYjiOQqXk,WISHBONE ASH -  HANDY -  U.K.  UNDERGROUND  - 1970,https://www.youtube.com/watch?v=PBIYjiOQqXk,141,unknown,Unknown
